COUNTY_ID,COUNTY_NAME,DIST_ID,LEA_NAME,SCHOOL_ID,SCHOOL_NAME,PRGCODE,GRADE_LEVEL,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,ROW_TOTAL,FREE_LUNCH,REDUCED_PRICE_LUNCH,LEP,MIGRANT
80,CHARTERS,6018,Central Jersey College Prep CS,900,Central Jersey College Prep Charter School,10,10,0,2,12,17,2,7,0,0,0,0,0,0,0,1,41,,,,
80,CHARTERS,6018,Central Jersey College Prep CS,900,Central Jersey College Prep Charter School,11,11,0,1,11,13,4,4,0,0,0,0,0,0,0,0,33,,,,
80,CHARTERS,6018,Central Jersey College Prep CS,900,Central Jersey College Prep Charter School,12,12,1,1,11,14,6,5,0,0,0,0,0,0,0,0,38,,,,
80,CHARTERS,6018,Central Jersey College Prep CS,900,Central Jersey College Prep Charter School,55,TOTAL,15,14,70,95,30,34,28,19,0,0,0,0,0,1,306,80,50,0,0
80,CHARTERS,6018,Central Jersey College Prep CS,999,District Total,06,06,4,5,6,8,3,4,12,8,0,0,0,0,0,0,50,,,,
80,CHARTERS,6018,Central Jersey College Prep CS,999,District Total,07,07,1,0,12,14,3,6,7,8,0,0,0,0,0,0,51,,,,
80,CHARTERS,6018,Central Jersey College Prep CS,999,District Total,08,08,5,4,9,14,6,4,6,2,0,0,0,0,0,0,50,,,,
80,CHARTERS,6018,Central Jersey College Prep CS,999,District Total,09,09,4,1,9,15,6,4,3,1,0,0,0,0,0,0,43,,,,
80,CHARTERS,6018,Central Jersey College Prep CS,999,District Total,10,10,0,2,12,17,2,7,0,0,0,0,0,0,0,1,41,,,,
80,CHARTERS,6018,Central Jersey College Prep CS,999,District Total,11,11,0,1,11,13,4,4,0,0,0,0,0,0,0,0,33,,,,
80,CHARTERS,6018,Central Jersey College Prep CS,999,District Total,12,12,1,1,11,14,6,5,0,0,0,0,0,0,0,0,38,,,,
80,CHARTERS,6018,Central Jersey College Prep CS,999,District Total,55,TOTAL,15,14,70,95,30,34,28,19,0,0,0,0,0,1,306,80,50,0,0
80,CHARTERS,6020,Pride Academy Charter School,985,Pride Academy Charter School,05,05,0,0,25,38,0,2,0,0,0,0,0,0,0,1,66,,,,
80,CHARTERS,6020,Pride Academy Charter School,985,Pride Academy Charter School,06,06,0,0,27,38,1,0,0,0,0,0,0,0,0,0,66,,,,
80,CHARTERS,6020,Pride Academy Charter School,985,Pride Academy Charter School,07,07,0,0,36,27,0,1,0,1,0,0,0,0,1,0,66,,,,
80,CHARTERS,6020,Pride Academy Charter School,985,Pride Academy Charter School,08,08,0,0,23,42,1,0,0,0,0,0,0,0,0,0,66,,,,
80,CHARTERS,6020,Pride Academy Charter School,985,Pride Academy Charter School,55,TOTAL,0,0,111,145,2,3,0,1,0,0,0,0,1,1,264,190,31,0,0
80,CHARTERS,6020,Pride Academy Charter School,999,District Total,05,05,0,0,25,38,0,2,0,0,0,0,0,0,0,1,66,,,,
80,CHARTERS,6020,Pride Academy Charter School,999,District Total,06,06,0,0,27,38,1,0,0,0,0,0,0,0,0,0,66,,,,
80,CHARTERS,6020,Pride Academy Charter School,999,District Total,07,07,0,0,36,27,0,1,0,1,0,0,0,0,1,0,66,,,,
80,CHARTERS,6020,Pride Academy Charter School,999,District Total,08,08,0,0,23,42,1,0,0,0,0,0,0,0,0,0,66,,,,
80,CHARTERS,6020,Pride Academy Charter School,999,District Total,55,TOTAL,0,0,111,145,2,3,0,1,0,0,0,0,1,1,264,190,31,0,0
80,CHARTERS,6021,Community Charter School of Paterso,905,Community Charter School of Paterson,KF,KG,0,0,24,22,25,30,0,0,0,0,0,0,0,0,101,,,,
80,CHARTERS,6021,Community Charter School of Paterso,905,Community Charter School of Paterson,01,01,1,0,17,14,34,30,1,0,0,0,0,0,0,0,97,,,,
80,CHARTERS,6021,Community Charter School of Paterso,905,Community Charter School of Paterson,02,02,1,1,15,18,33,31,1,1,0,0,0,0,0,0,101,,,,
80,CHARTERS,6021,Community Charter School of Paterso,905,Community Charter School of Paterson,03,03,2,1,17,21,32,29,2,0,0,0,0,0,0,0,104,,,,
80,CHARTERS,6021,Community Charter School of Paterso,905,Community Charter School of Paterson,04,04,0,0,23,23,30,22,1,0,0,0,0,0,0,0,99,,,,
80,CHARTERS,6021,Community Charter School of Paterso,905,Community Charter School of Paterson,05,05,1,0,17,22,28,31,0,0,0,0,0,0,0,0,99,,,,
80,CHARTERS,6021,Community Charter School of Paterso,905,Community Charter School of Paterson,06,06,2,2,22,25,23,23,1,0,0,0,0,0,0,0,98,,,,
80,CHARTERS,6021,Community Charter School of Paterso,905,Community Charter School of Paterson,55,TOTAL,7,4,135,145,205,196,6,1,0,0,0,0,0,0,699,534,76,9,0
80,CHARTERS,6021,Community Charter School of Paterso,999,District Total,KF,KG,0,0,24,22,25,30,0,0,0,0,0,0,0,0,101,,,,
80,CHARTERS,6021,Community Charter School of Paterso,999,District Total,01,01,1,0,17,14,34,30,1,0,0,0,0,0,0,0,97,,,,
80,CHARTERS,6021,Community Charter School of Paterso,999,District Total,02,02,1,1,15,18,33,31,1,1,0,0,0,0,0,0,101,,,,
80,CHARTERS,6021,Community Charter School of Paterso,999,District Total,03,03,2,1,17,21,32,29,2,0,0,0,0,0,0,0,104,,,,
80,CHARTERS,6021,Community Charter School of Paterso,999,District Total,04,04,0,0,23,23,30,22,1,0,0,0,0,0,0,0,99,,,,
80,CHARTERS,6021,Community Charter School of Paterso,999,District Total,05,05,1,0,17,22,28,31,0,0,0,0,0,0,0,0,99,,,,
80,CHARTERS,6021,Community Charter School of Paterso,999,District Total,06,06,2,2,22,25,23,23,1,0,0,0,0,0,0,0,98,,,,
80,CHARTERS,6021,Community Charter School of Paterso,999,District Total,55,TOTAL,7,4,135,145,205,196,6,1,0,0,0,0,0,0,699,534,76,9,0
80,CHARTERS,6022,Burch Charter School of Excellence,990,Burch Charter School of Excellence,KF,KG,0,0,27,27,0,0,0,0,0,0,0,0,0,0,54,,,,
80,CHARTERS,6022,Burch Charter School of Excellence,990,Burch Charter School of Excellence,01,01,0,0,22,37,0,0,0,0,0,0,0,1,0,0,60,,,,
80,CHARTERS,6022,Burch Charter School of Excellence,990,Burch Charter School of Excellence,02,02,0,0,22,36,0,1,0,0,0,0,0,0,0,0,59,,,,
80,CHARTERS,6022,Burch Charter School of Excellence,990,Burch Charter School of Excellence,03,03,0,0,31,28,0,0,0,0,0,0,0,0,0,0,59,,,,
80,CHARTERS,6022,Burch Charter School of Excellence,990,Burch Charter School of Excellence,04,04,0,0,25,32,0,0,0,0,0,0,0,0,0,1,58,,,,
80,CHARTERS,6022,Burch Charter School of Excellence,990,Burch Charter School of Excellence,05,05,0,0,19,33,0,0,0,0,0,0,0,0,0,0,52,,,,
80,CHARTERS,6022,Burch Charter School of Excellence,990,Burch Charter School of Excellence,55,TOTAL,0,0,146,193,0,1,0,0,0,0,0,1,0,1,342,254,40,0,0
80,CHARTERS,6022,Burch Charter School of Excellence,999,District Total,KF,KG,0,0,27,27,0,0,0,0,0,0,0,0,0,0,54,,,,
80,CHARTERS,6022,Burch Charter School of Excellence,999,District Total,01,01,0,0,22,37,0,0,0,0,0,0,0,1,0,0,60,,,,
80,CHARTERS,6022,Burch Charter School of Excellence,999,District Total,02,02,0,0,22,36,0,1,0,0,0,0,0,0,0,0,59,,,,
80,CHARTERS,6022,Burch Charter School of Excellence,999,District Total,03,03,0,0,31,28,0,0,0,0,0,0,0,0,0,0,59,,,,
80,CHARTERS,6022,Burch Charter School of Excellence,999,District Total,04,04,0,0,25,32,0,0,0,0,0,0,0,0,0,1,58,,,,
80,CHARTERS,6022,Burch Charter School of Excellence,999,District Total,05,05,0,0,19,33,0,0,0,0,0,0,0,0,0,0,52,,,,
80,CHARTERS,6022,Burch Charter School of Excellence,999,District Total,55,TOTAL,0,0,146,193,0,1,0,0,0,0,0,1,0,1,342,254,40,0,0
80,CHARTERS,6024,Camden's Pride Charter Schhol,906,Camden's Pride Charter School,KF,KG,0,0,0,0,19,26,0,0,0,0,0,0,0,0,45,,,,
80,CHARTERS,6024,Camden's Pride Charter Schhol,906,Camden's Pride Charter School,01,01,0,0,4,4,14,28,1,0,0,0,0,0,0,0,51,,,,
80,CHARTERS,6024,Camden's Pride Charter Schhol,906,Camden's Pride Charter School,02,02,0,0,3,5,17,24,0,0,0,0,0,0,0,0,49,,,,
80,CHARTERS,6024,Camden's Pride Charter Schhol,906,Camden's Pride Charter School,03,03,0,0,5,8,21,14,0,0,0,0,0,0,0,0,48,,,,
80,CHARTERS,6024,Camden's Pride Charter Schhol,906,Camden's Pride Charter School,04,04,0,0,7,5,21,14,0,1,0,0,0,0,0,0,48,,,,
80,CHARTERS,6024,Camden's Pride Charter Schhol,906,Camden's Pride Charter School,55,TOTAL,0,0,19,22,92,106,1,1,0,0,0,0,0,0,241,195,24,5,0
80,CHARTERS,6024,Camden's Pride Charter Schhol,999,District Total,KF,KG,0,0,0,0,19,26,0,0,0,0,0,0,0,0,45,,,,
80,CHARTERS,6024,Camden's Pride Charter Schhol,999,District Total,01,01,0,0,4,4,14,28,1,0,0,0,0,0,0,0,51,,,,
80,CHARTERS,6024,Camden's Pride Charter Schhol,999,District Total,02,02,0,0,3,5,17,24,0,0,0,0,0,0,0,0,49,,,,
80,CHARTERS,6024,Camden's Pride Charter Schhol,999,District Total,03,03,0,0,5,8,21,14,0,0,0,0,0,0,0,0,48,,,,
80,CHARTERS,6024,Camden's Pride Charter Schhol,999,District Total,04,04,0,0,7,5,21,14,0,1,0,0,0,0,0,0,48,,,,
80,CHARTERS,6024,Camden's Pride Charter Schhol,999,District Total,55,TOTAL,0,0,19,22,92,106,1,1,0,0,0,0,0,0,241,195,24,5,0
80,CHARTERS,6025,Paul Robeson Humanities  CS,907,Paul Robeson Charter School for the Humanities,04,04,0,2,14,21,19,18,0,0,0,0,0,0,0,0,74,,,,
80,CHARTERS,6025,Paul Robeson Humanities  CS,907,Paul Robeson Charter School for the Humanities,05,05,1,0,24,22,11,14,1,0,0,0,0,0,0,1,74,,,,
80,CHARTERS,6025,Paul Robeson Humanities  CS,907,Paul Robeson Charter School for the Humanities,06,06,0,0,19,24,14,18,0,0,0,0,0,0,0,0,75,,,,
80,CHARTERS,6025,Paul Robeson Humanities  CS,907,Paul Robeson Charter School for the Humanities,07,07,0,1,23,21,20,11,0,0,0,0,0,0,0,0,76,,,,
80,CHARTERS,6025,Paul Robeson Humanities  CS,907,Paul Robeson Charter School for the Humanities,08,08,0,1,19,22,8,17,0,0,0,0,0,0,0,0,67,,,,
80,CHARTERS,6025,Paul Robeson Humanities  CS,907,Paul Robeson Charter School for the Humanities,55,TOTAL,1,4,99,110,72,78,1,0,0,0,0,0,0,1,366,293,39,0,0
80,CHARTERS,6025,Paul Robeson Humanities  CS,999,District Total,04,04,0,2,14,21,19,18,0,0,0,0,0,0,0,0,74,,,,
80,CHARTERS,6025,Paul Robeson Humanities  CS,999,District Total,05,05,1,0,24,22,11,14,1,0,0,0,0,0,0,1,74,,,,
80,CHARTERS,6025,Paul Robeson Humanities  CS,999,District Total,06,06,0,0,19,24,14,18,0,0,0,0,0,0,0,0,75,,,,
80,CHARTERS,6025,Paul Robeson Humanities  CS,999,District Total,07,07,0,1,23,21,20,11,0,0,0,0,0,0,0,0,76,,,,
80,CHARTERS,6025,Paul Robeson Humanities  CS,999,District Total,08,08,0,1,19,22,8,17,0,0,0,0,0,0,0,0,67,,,,
80,CHARTERS,6025,Paul Robeson Humanities  CS,999,District Total,55,TOTAL,1,4,99,110,72,78,1,0,0,0,0,0,0,1,366,293,39,0,0
80,CHARTERS,6026,Riverbank Charter School of Excelle,908,Riverbank Charter School of Excellence,KF,KG,11,13,3,4,0,0,1,4,0,0,0,0,0,0,36,,,,
80,CHARTERS,6026,Riverbank Charter School of Excelle,908,Riverbank Charter School of Excellence,01,01,12,13,4,3,0,0,3,1,0,0,0,0,0,0,36,,,,
80,CHARTERS,6026,Riverbank Charter School of Excelle,908,Riverbank Charter School of Excellence,02,02,8,11,6,5,1,0,4,1,0,0,0,0,0,0,36,,,,
80,CHARTERS,6026,Riverbank Charter School of Excelle,908,Riverbank Charter School of Excellence,03,03,17,11,1,3,0,0,1,3,0,0,0,0,0,0,36,,,,
80,CHARTERS,6026,Riverbank Charter School of Excelle,908,Riverbank Charter School of Excellence,55,TOTAL,48,48,14,15,1,0,9,9,0,0,0,0,0,0,144,4,0,0,0
80,CHARTERS,6026,Riverbank Charter School of Excelle,999,District Total,KF,KG,11,13,3,4,0,0,1,4,0,0,0,0,0,0,36,,,,
80,CHARTERS,6026,Riverbank Charter School of Excelle,999,District Total,01,01,12,13,4,3,0,0,3,1,0,0,0,0,0,0,36,,,,
80,CHARTERS,6026,Riverbank Charter School of Excelle,999,District Total,02,02,8,11,6,5,1,0,4,1,0,0,0,0,0,0,36,,,,
80,CHARTERS,6026,Riverbank Charter School of Excelle,999,District Total,03,03,17,11,1,3,0,0,1,3,0,0,0,0,0,0,36,,,,
80,CHARTERS,6026,Riverbank Charter School of Excelle,999,District Total,55,TOTAL,48,48,14,15,1,0,9,9,0,0,0,0,0,0,144,4,0,0,0
80,CHARTERS,6028,Vineland Public Charter School,910,Vineland Public Charter School,KF,KG,10,6,2,3,6,8,0,0,0,0,0,0,1,0,36,,,,
80,CHARTERS,6028,Vineland Public Charter School,910,Vineland Public Charter School,01,01,7,7,1,2,9,9,0,0,0,0,0,0,1,0,36,,,,
80,CHARTERS,6028,Vineland Public Charter School,910,Vineland Public Charter School,02,02,5,10,3,4,6,8,0,0,0,0,0,0,0,1,37,,,,
80,CHARTERS,6028,Vineland Public Charter School,910,Vineland Public Charter School,03,03,6,9,4,4,9,13,0,0,1,0,0,0,0,2,48,,,,
80,CHARTERS,6028,Vineland Public Charter School,910,Vineland Public Charter School,04,04,5,10,3,2,10,5,0,0,0,0,0,0,0,1,36,,,,
80,CHARTERS,6028,Vineland Public Charter School,910,Vineland Public Charter School,05,05,2,5,1,5,6,13,1,0,0,0,0,0,0,3,36,,,,
80,CHARTERS,6028,Vineland Public Charter School,910,Vineland Public Charter School,06,06,6,6,3,2,7,8,0,0,0,0,0,0,0,3,35,,,,
80,CHARTERS,6028,Vineland Public Charter School,910,Vineland Public Charter School,55,TOTAL,41,53,17,22,53,64,1,0,1,0,0,0,2,10,264,110,28,0,0
80,CHARTERS,6028,Vineland Public Charter School,999,District Total,KF,KG,10,6,2,3,6,8,0,0,0,0,0,0,1,0,36,,,,
80,CHARTERS,6028,Vineland Public Charter School,999,District Total,01,01,7,7,1,2,9,9,0,0,0,0,0,0,1,0,36,,,,
80,CHARTERS,6028,Vineland Public Charter School,999,District Total,02,02,5,10,3,4,6,8,0,0,0,0,0,0,0,1,37,,,,
80,CHARTERS,6028,Vineland Public Charter School,999,District Total,03,03,6,9,4,4,9,13,0,0,1,0,0,0,0,2,48,,,,
80,CHARTERS,6028,Vineland Public Charter School,999,District Total,04,04,5,10,3,2,10,5,0,0,0,0,0,0,0,1,36,,,,
80,CHARTERS,6028,Vineland Public Charter School,999,District Total,05,05,2,5,1,5,6,13,1,0,0,0,0,0,0,3,36,,,,
80,CHARTERS,6028,Vineland Public Charter School,999,District Total,06,06,6,6,3,2,7,8,0,0,0,0,0,0,0,3,35,,,,
80,CHARTERS,6028,Vineland Public Charter School,999,District Total,55,TOTAL,41,53,17,22,53,64,1,0,1,0,0,0,2,10,264,110,28,0,0
80,CHARTERS,6029,Newark Educators Charter School,911,Newark Educators Community Charter School,KF,KG,0,1,25,17,1,6,0,0,0,0,0,0,0,0,50,,,,
80,CHARTERS,6029,Newark Educators Charter School,911,Newark Educators Community Charter School,01,01,0,0,25,17,6,1,0,0,0,0,0,0,0,1,50,,,,
80,CHARTERS,6029,Newark Educators Charter School,911,Newark Educators Community Charter School,02,02,0,0,25,18,3,3,0,0,0,0,0,0,0,1,50,,,,
80,CHARTERS,6029,Newark Educators Charter School,911,Newark Educators Community Charter School,03,03,1,0,18,24,5,1,0,0,0,0,0,0,0,0,49,,,,
80,CHARTERS,6029,Newark Educators Charter School,911,Newark Educators Community Charter School,04,04,0,0,16,26,4,5,0,0,0,0,0,0,0,0,51,,,,
80,CHARTERS,6029,Newark Educators Charter School,911,Newark Educators Community Charter School,05,05,0,0,11,9,3,3,0,0,0,0,0,0,0,1,27,,,,
80,CHARTERS,6029,Newark Educators Charter School,911,Newark Educators Community Charter School,55,TOTAL,1,1,120,111,22,19,0,0,0,0,0,0,0,3,277,171,30,16,0
80,CHARTERS,6029,Newark Educators Charter School,999,District Total,KF,KG,0,1,25,17,1,6,0,0,0,0,0,0,0,0,50,,,,
80,CHARTERS,6029,Newark Educators Charter School,999,District Total,01,01,0,0,25,17,6,1,0,0,0,0,0,0,0,1,50,,,,
80,CHARTERS,6029,Newark Educators Charter School,999,District Total,02,02,0,0,25,18,3,3,0,0,0,0,0,0,0,1,50,,,,
80,CHARTERS,6029,Newark Educators Charter School,999,District Total,03,03,1,0,18,24,5,1,0,0,0,0,0,0,0,0,49,,,,
80,CHARTERS,6029,Newark Educators Charter School,999,District Total,04,04,0,0,16,26,4,5,0,0,0,0,0,0,0,0,51,,,,
80,CHARTERS,6029,Newark Educators Charter School,999,District Total,05,05,0,0,11,9,3,3,0,0,0,0,0,0,0,1,27,,,,
80,CHARTERS,6029,Newark Educators Charter School,999,District Total,55,TOTAL,1,1,120,111,22,19,0,0,0,0,0,0,0,3,277,171,30,16,0
80,CHARTERS,6030,The Ethical Community Charter Schoo,912,THE ETHICAL COMMUNITY CHARTER SCHOO,KF,KG,4,6,0,2,4,6,6,7,3,0,0,0,3,3,44,,,,
80,CHARTERS,6030,The Ethical Community Charter Schoo,912,THE ETHICAL COMMUNITY CHARTER SCHOO,01,01,9,3,2,0,3,3,12,8,0,0,0,0,2,0,42,,,,
80,CHARTERS,6030,The Ethical Community Charter Schoo,912,THE ETHICAL COMMUNITY CHARTER SCHOO,02,02,9,5,2,3,2,5,7,7,1,0,0,0,0,3,44,,,,
80,CHARTERS,6030,The Ethical Community Charter Schoo,912,THE ETHICAL COMMUNITY CHARTER SCHOO,03,03,8,3,3,2,8,5,5,3,0,0,0,0,1,2,40,,,,
80,CHARTERS,6030,The Ethical Community Charter Schoo,912,THE ETHICAL COMMUNITY CHARTER SCHOO,04,04,13,5,6,4,9,5,10,4,0,0,0,0,2,1,59,,,,
80,CHARTERS,6030,The Ethical Community Charter Schoo,912,THE ETHICAL COMMUNITY CHARTER SCHOO,05,05,9,9,2,3,9,5,5,4,0,0,0,0,0,1,47,,,,
80,CHARTERS,6030,The Ethical Community Charter Schoo,912,THE ETHICAL COMMUNITY CHARTER SCHOO,55,TOTAL,52,31,15,14,35,29,45,33,4,0,0,0,8,10,276,73,16,0,0
80,CHARTERS,6030,The Ethical Community Charter Schoo,999,District Total,KF,KG,4,6,0,2,4,6,6,7,3,0,0,0,3,3,44,,,,
80,CHARTERS,6030,The Ethical Community Charter Schoo,999,District Total,01,01,9,3,2,0,3,3,12,8,0,0,0,0,2,0,42,,,,
80,CHARTERS,6030,The Ethical Community Charter Schoo,999,District Total,02,02,9,5,2,3,2,5,7,7,1,0,0,0,0,3,44,,,,
80,CHARTERS,6030,The Ethical Community Charter Schoo,999,District Total,03,03,8,3,3,2,8,5,5,3,0,0,0,0,1,2,40,,,,
80,CHARTERS,6030,The Ethical Community Charter Schoo,999,District Total,04,04,13,5,6,4,9,5,10,4,0,0,0,0,2,1,59,,,,
80,CHARTERS,6030,The Ethical Community Charter Schoo,999,District Total,05,05,9,9,2,3,9,5,5,4,0,0,0,0,0,1,47,,,,
80,CHARTERS,6030,The Ethical Community Charter Schoo,999,District Total,55,TOTAL,52,31,15,14,35,29,45,33,4,0,0,0,8,10,276,73,16,0,0
80,CHARTERS,6032,Academy for Urban Leadership CS,901,Academy for Urban Leadership Charter School,09,09,0,0,1,1,43,60,0,1,0,0,0,0,0,0,106,,,,
80,CHARTERS,6032,Academy for Urban Leadership CS,901,Academy for Urban Leadership Charter School,10,10,0,0,4,2,34,57,0,0,0,0,0,1,0,0,98,,,,
80,CHARTERS,6032,Academy for Urban Leadership CS,901,Academy for Urban Leadership Charter School,11,11,1,0,2,5,26,63,2,0,0,0,0,0,0,0,99,,,,
80,CHARTERS,6032,Academy for Urban Leadership CS,901,Academy for Urban Leadership Charter School,12,12,0,0,1,1,44,48,0,0,0,0,1,0,0,0,95,,,,
80,CHARTERS,6032,Academy for Urban Leadership CS,901,Academy for Urban Leadership Charter School,55,TOTAL,1,0,8,9,147,228,2,1,0,0,1,1,0,0,398,197,34,0,0
80,CHARTERS,6032,Academy for Urban Leadership CS,999,District Total,09,09,0,0,1,1,43,60,0,1,0,0,0,0,0,0,106,,,,
80,CHARTERS,6032,Academy for Urban Leadership CS,999,District Total,10,10,0,0,4,2,34,57,0,0,0,0,0,1,0,0,98,,,,
80,CHARTERS,6032,Academy for Urban Leadership CS,999,District Total,11,11,1,0,2,5,26,63,2,0,0,0,0,0,0,0,99,,,,
80,CHARTERS,6032,Academy for Urban Leadership CS,999,District Total,12,12,0,0,1,1,44,48,0,0,0,0,1,0,0,0,95,,,,
80,CHARTERS,6032,Academy for Urban Leadership CS,999,District Total,55,TOTAL,1,0,8,9,147,228,2,1,0,0,1,1,0,0,398,197,34,0,0
80,CHARTERS,6033,The Barack Obama Green Charter High,902,THE BARACK OBAMA GREEN CHARTER HIGH,09,09,0,0,18,29,12,17,0,0,1,0,0,0,1,0,78,,,,
80,CHARTERS,6033,The Barack Obama Green Charter High,902,THE BARACK OBAMA GREEN CHARTER HIGH,10,10,1,0,13,8,11,15,0,0,0,0,0,0,0,0,48,,,,
80,CHARTERS,6033,The Barack Obama Green Charter High,902,THE BARACK OBAMA GREEN CHARTER HIGH,11,11,0,0,13,9,6,11,1,1,0,0,0,0,1,0,42,,,,
80,CHARTERS,6033,The Barack Obama Green Charter High,902,THE BARACK OBAMA GREEN CHARTER HIGH,12,12,0,0,16,10,4,6,0,0,0,0,0,0,0,0,36,,,,
80,CHARTERS,6033,The Barack Obama Green Charter High,902,THE BARACK OBAMA GREEN CHARTER HIGH,55,TOTAL,1,0,60,56,33,49,1,1,1,0,0,0,2,0,204,112,32,19,0
80,CHARTERS,6033,The Barack Obama Green Charter High,999,District Total,09,09,0,0,18,29,12,17,0,0,1,0,0,0,1,0,78,,,,
80,CHARTERS,6033,The Barack Obama Green Charter High,999,District Total,10,10,1,0,13,8,11,15,0,0,0,0,0,0,0,0,48,,,,
80,CHARTERS,6033,The Barack Obama Green Charter High,999,District Total,11,11,0,0,13,9,6,11,1,1,0,0,0,0,1,0,42,,,,
80,CHARTERS,6033,The Barack Obama Green Charter High,999,District Total,12,12,0,0,16,10,4,6,0,0,0,0,0,0,0,0,36,,,,
80,CHARTERS,6033,The Barack Obama Green Charter High,999,District Total,55,TOTAL,1,0,60,56,33,49,1,1,1,0,0,0,2,0,204,112,32,19,0
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,921,Hoboken Dual Language Charter School,KF,KG,20,16,0,0,4,1,0,0,0,0,0,2,0,2,45,,,,
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,921,Hoboken Dual Language Charter School,01,01,14,13,1,0,8,8,1,1,0,0,0,0,2,1,49,,,,
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,921,Hoboken Dual Language Charter School,02,02,14,19,1,0,4,8,1,1,0,0,0,0,0,1,49,,,,
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,921,Hoboken Dual Language Charter School,03,03,11,12,0,0,10,5,1,1,0,0,0,0,2,2,44,,,,
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,921,Hoboken Dual Language Charter School,04,04,8,19,1,0,4,8,0,0,0,0,0,0,0,1,41,,,,
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,921,Hoboken Dual Language Charter School,05,05,5,3,0,2,2,6,0,0,0,0,0,0,0,0,18,,,,
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,921,Hoboken Dual Language Charter School,55,TOTAL,72,82,3,2,32,36,3,3,0,0,0,2,4,7,246,20,7,0,0
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,999,District Total,KF,KG,20,16,0,0,4,1,0,0,0,0,0,2,0,2,45,,,,
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,999,District Total,01,01,14,13,1,0,8,8,1,1,0,0,0,0,2,1,49,,,,
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,999,District Total,02,02,14,19,1,0,4,8,1,1,0,0,0,0,0,1,49,,,,
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,999,District Total,03,03,11,12,0,0,10,5,1,1,0,0,0,0,2,2,44,,,,
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,999,District Total,04,04,8,19,1,0,4,8,0,0,0,0,0,0,0,1,41,,,,
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,999,District Total,05,05,5,3,0,2,2,6,0,0,0,0,0,0,0,0,18,,,,
80,CHARTERS,6036,HOLA Hoboken Dual Lang CS,999,District Total,55,TOTAL,72,82,3,2,32,36,3,3,0,0,0,2,4,7,246,20,7,0,0
80,CHARTERS,6037,Newark Legacy CS,922,Newark Legacy Charter School,KF,KG,0,0,25,29,0,0,0,0,0,0,0,0,0,0,54,,,,
80,CHARTERS,6037,Newark Legacy CS,922,Newark Legacy Charter School,01,01,0,0,27,31,0,1,0,0,0,0,0,0,0,0,59,,,,
80,CHARTERS,6037,Newark Legacy CS,922,Newark Legacy Charter School,02,02,1,1,31,34,0,0,0,0,0,0,0,0,0,0,67,,,,
80,CHARTERS,6037,Newark Legacy CS,922,Newark Legacy Charter School,03,03,1,1,17,27,2,4,0,0,0,0,0,0,0,0,52,,,,
80,CHARTERS,6037,Newark Legacy CS,922,Newark Legacy Charter School,04,04,0,0,19,31,2,1,0,0,0,0,0,0,0,0,53,,,,
80,CHARTERS,6037,Newark Legacy CS,922,Newark Legacy Charter School,UG,UG,0,0,3,7,0,0,0,0,0,0,0,0,0,0,10,,,,
80,CHARTERS,6037,Newark Legacy CS,922,Newark Legacy Charter School,55,TOTAL,2,2,122,159,4,6,0,0,0,0,0,0,0,0,295,217,38,0,0
80,CHARTERS,6037,Newark Legacy CS,999,District Total,KF,KG,0,0,25,29,0,0,0,0,0,0,0,0,0,0,54,,,,
80,CHARTERS,6037,Newark Legacy CS,999,District Total,01,01,0,0,27,31,0,1,0,0,0,0,0,0,0,0,59,,,,
80,CHARTERS,6037,Newark Legacy CS,999,District Total,02,02,1,1,31,34,0,0,0,0,0,0,0,0,0,0,67,,,,
80,CHARTERS,6037,Newark Legacy CS,999,District Total,03,03,1,1,17,27,2,4,0,0,0,0,0,0,0,0,52,,,,
80,CHARTERS,6037,Newark Legacy CS,999,District Total,04,04,0,0,19,31,2,1,0,0,0,0,0,0,0,0,53,,,,
80,CHARTERS,6037,Newark Legacy CS,999,District Total,UG,UG,0,0,3,7,0,0,0,0,0,0,0,0,0,0,10,,,,
80,CHARTERS,6037,Newark Legacy CS,999,District Total,55,TOTAL,2,2,122,159,4,6,0,0,0,0,0,0,0,0,295,217,38,0,0
80,CHARTERS,6038,Visions Academy CS,923,Visions Academy Charter High School,09,09,0,0,62,54,2,4,0,1,0,0,0,0,0,0,123,,,,
80,CHARTERS,6038,Visions Academy CS,923,Visions Academy Charter High School,10,10,0,0,43,38,5,2,0,0,0,0,0,0,0,0,88,,,,
80,CHARTERS,6038,Visions Academy CS,923,Visions Academy Charter High School,11,11,0,0,39,53,2,6,0,0,0,0,0,0,0,0,100,,,,
